Employee ID,First Name,Last Name,Gender,State,City,Education Level,Birth Date,Hire Date,Term Date,Department,Job Title,Salary,Performance Rating
EMP0385,Neha,Malhotra,Female,Telangana,Hyderabad,Diploma,8/7/1991,1/13/2020,,Marketing,Marketing Executive,446059,Good
EMP0386,Sneha,Verma,Female,Rajasthan,Jaipur,Post Graduate,4/6/1991,3/29/2021,,HR,HR Executive,862353,Average
EMP0387,Aarav,Singh,Male,West Bengal,Kolkata,10+2,6/13/1988,8/14/2018,12/31/2025,IT,QA Engineer,895512,Average
EMP0388,Kavya,Malhotra,Female,Telangana,Hyderabad,10+2,8/2/2002,12/8/2022,,Operations,Operations Executive,442800,Excellent
EMP0389,Sneha,Gupta,Female,Rajasthan,Udaipur,10+2,11/2/1992,6/25/2017,,Marketing,SEO Specialist,597148,Average
EMP0390,Ankit,Mehta,Male,Madhya Pradesh,Bhopal,10+2,7/29/1987,7/2/2022,,Sales,Sales Executive,1198433,Good
EMP0391,Vivaan,Singh,Male,Rajasthan,Jaipur,Post Graduate,10/3/1990,1/21/2021,3/24/2025,IT,QA Engineer,1112043,Average
EMP0392,Sneha,Jain,Female,West Bengal,Kolkata,10+2,8/26/1991,4/22/2022,,Finance,Accountant,350617,Good
EMP0393,Aditi,Jain,Female,Maharashtra,Nagpur,10+2,9/23/1989,7/8/2022,,HR,HR Manager,1126258,Excellent
EMP0394,Karan,Jain,Male,Rajasthan,Jaipur,Diploma,7/14/1985,2/24/2020,11/12/2024,IT,Software Engineer,326806,Excellent
EMP0395,Rahul,Agarwal,Male,Telangana,Hyderabad,Diploma,10/20/1990,7/28/2019,12/2/2024,Sales,Sales Manager,704059,Average
EMP0396,Aarav,Kumar,Male,Delhi,New Delhi,10+2,12/15/2001,5/14/2023,,IT,QA Engineer,1139455,Excellent
EMP0397,Neha,Jain,Female,Delhi,New Delhi,Graduate,8/9/1998,12/21/2015,2/16/2020,Sales,Sales Manager,664306,Excellent
EMP0398,Kavya,Gupta,Female,Telangana,Hyderabad,Diploma,10/1/2001,5/21/2019,,Finance,Accountant,562534,Average
EMP0399,Aarav,Jain,Male,Telangana,Hyderabad,10+2,12/9/1985,1/21/2015,6/23/2022,Operations,Operations Manager,813244,Excellent
EMP0400,Ankit,Mehta,Male,Gujarat,Ahmedabad,Post Graduate,6/28/1999,7/19/2024,,HR,HR Executive,442930,Good
EMP0401,Isha,Agarwal,Female,Tamil Nadu,Chennai,Diploma,1/19/2000,12/20/2023,,IT,QA Engineer,733671,Excellent
EMP0402,Ankit,Verma,Male,Uttar Pradesh,Noida,Diploma,4/11/2001,7/6/2021,,Finance,Financial Analyst,384443,Good
EMP0403,Arjun,Agarwal,Male,Madhya Pradesh,Indore,Diploma,2/17/1992,6/13/2020,,Finance,Financial Analyst,977143,Good
EMP0404,Nisha,Malhotra,Female,Gujarat,Surat,Post Graduate,10/13/1988,1/20/2015,7/25/2019,HR,HR Executive,996794,Needs Improvement
EMP0405,Siddharth,Singh,Male,Karnataka,Mysuru,Post Graduate,5/20/1995,12/30/2019,,Finance,Financial Analyst,828469,Excellent
EMP0406,Rahul,Malhotra,Male,Delhi,New Delhi,Diploma,1/30/1997,3/15/2017,2/25/2021,Marketing,Marketing Executive,1012760,Excellent
EMP0407,Aarav,Jain,Male,Maharashtra,Nagpur,Post Graduate,4/3/2002,8/13/2021,,IT,QA Engineer,523276,Needs Improvement
EMP0408,Rohan,Singh,Male,Rajasthan,Jaipur,Graduate,1/2/1988,3/18/2020,,Operations,Operations Executive,666059,Average
EMP0409,Sneha,Sharma,Female,Tamil Nadu,Chennai,Diploma,1/4/1995,10/14/2016,,Operations,Operations Executive,1021667,Needs Improvement
EMP0410,Neha,Sharma,Female,Tamil Nadu,Coimbatore,Diploma,5/30/1986,12/18/2017,,HR,HR Executive,951062,Good
EMP0411,Sneha,Singh,Female,Rajasthan,Udaipur,Post Graduate,1/16/1986,6/13/2015,,IT,QA Engineer,796699,Average
EMP0412,Siddharth,Malhotra,Male,Telangana,Hyderabad,Post Graduate,8/30/1999,3/31/2019,5/4/2024,Operations,Operations Executive,791760,Average
EMP0413,Anjali,Mehta,Female,Telangana,Hyderabad,Graduate,5/1/2003,9/24/2024,,Sales,Sales Manager,1180267,Excellent
EMP0414,Sneha,Gupta,Female,West Bengal,Kolkata,Diploma,9/24/1986,10/8/2020,12/31/2025,Finance,Accountant,407538,Good
EMP0415,Rahul,Singh,Male,Madhya Pradesh,Indore,Diploma,4/20/1994,2/5/2024,,Marketing,Marketing Executive,754906,Needs Improvement
EMP0416,Kavya,Mehta,Female,Madhya Pradesh,Indore,Post Graduate,7/3/1985,9/25/2017,,HR,HR Executive,391268,Excellent
EMP0417,Nisha,Gupta,Female,Maharashtra,Mumbai,Graduate,1/14/1989,10/17/2020,12/31/2025,Operations,Operations Executive,1171183,Average
EMP0418,Aditya,Mehta,Male,West Bengal,Kolkata,Post Graduate,10/29/1988,6/17/2017,1/24/2023,Operations,Operations Executive,1083215,Good
EMP0419,Isha,Jain,Female,Uttar Pradesh,Noida,Graduate,3/4/1995,9/9/2021,,IT,Software Engineer,646583,Needs Improvement
EMP0420,Rohan,Verma,Male,Maharashtra,Mumbai,Post Graduate,7/16/2003,9/4/2016,,IT,Software Engineer,748985,Excellent
EMP0421,Aditi,Jain,Female,Delhi,New Delhi,Post Graduate,10/16/1999,6/17/2016,,Operations,Operations Executive,1190540,Needs Improvement
EMP0422,Sneha,Kumar,Female,Gujarat,Ahmedabad,Post Graduate,2/23/1990,12/31/2023,,Sales,Sales Manager,867661,Excellent
EMP0423,Pooja,Gupta,Female,Uttar Pradesh,Lucknow,Diploma,11/18/1986,3/6/2018,,Operations,Operations Manager,520328,Good
EMP0424,Aarav,Sharma,Male,Madhya Pradesh,Indore,10+2,5/31/1993,5/5/2022,8/23/2025,Marketing,SEO Specialist,678705,Average
EMP0425,Arjun,Gupta,Male,Rajasthan,Udaipur,Graduate,1/9/1997,10/1/2019,,Finance,Financial Analyst,963666,Needs Improvement
EMP0426,Karan,Kumar,Male,Telangana,Hyderabad,Diploma,4/21/1993,4/9/2021,,Sales,Sales Manager,571549,Average
EMP0427,Anjali,Gupta,Female,Delhi,New Delhi,Post Graduate,7/26/2002,11/4/2022,,IT,Software Engineer,783036,Needs Improvement
EMP0428,Priya,Jain,Female,Madhya Pradesh,Indore,Diploma,9/23/1993,2/17/2022,,IT,Software Engineer,744580,Needs Improvement
EMP0429,Aditya,Verma,Male,Uttar Pradesh,Noida,Graduate,10/18/1986,10/30/2021,,Marketing,SEO Specialist,670106,Average
EMP0430,Isha,Sharma,Female,Karnataka,Mysuru,Post Graduate,3/29/1985,4/6/2017,,Finance,Accountant,285241,Good
EMP0431,Isha,Gupta,Female,Maharashtra,Pune,Diploma,9/10/1999,1/2/2015,,IT,Data Analyst,1067546,Needs Improvement
EMP0432,Neha,Kumar,Female,Rajasthan,Jaipur,10+2,7/12/2001,11/22/2022,,IT,QA Engineer,548313,Average
EMP0433,Neha,Agarwal,Female,Tamil Nadu,Chennai,Post Graduate,1/23/1994,6/12/2021,,Finance,Accountant,676911,Excellent
EMP0434,Aditi,Verma,Female,Telangana,Hyderabad,Graduate,8/17/1987,1/2/2024,,Finance,Financial Analyst,977912,Needs Improvement
EMP0435,Anjali,Malhotra,Female,West Bengal,Kolkata,Graduate,5/25/2002,2/23/2020,,Operations,Operations Executive,755382,Excellent
EMP0436,Siddharth,Verma,Male,Rajasthan,Jaipur,Diploma,12/12/2002,7/17/2018,,Finance,Accountant,984861,Average
EMP0437,Aman,Agarwal,Male,Delhi,New Delhi,Graduate,9/15/1986,3/21/2021,3/21/2024,Sales,Sales Manager,620711,Good
EMP0438,Nisha,Agarwal,Female,Karnataka,Bengaluru,Post Graduate,7/14/2001,3/28/2017,,Marketing,Marketing Executive,1165136,Average
EMP0439,Karan,Mehta,Male,Tamil Nadu,Chennai,Graduate,7/1/1988,9/26/2023,,IT,Software Engineer,958640,Needs Improvement
EMP0440,Aditi,Sharma,Female,West Bengal,Kolkata,Graduate,1/17/1996,11/17/2024,,Finance,Financial Analyst,441755,Average
EMP0441,Anjali,Mehta,Female,Madhya Pradesh,Indore,10+2,10/16/1996,12/18/2023,12/31/2025,Sales,Sales Executive,776883,Average
EMP0442,Anjali,Gupta,Female,West Bengal,Kolkata,Post Graduate,1/30/1992,9/24/2022,10/28/2023,IT,QA Engineer,470989,Needs Improvement
EMP0443,Nisha,Verma,Female,Gujarat,Surat,Graduate,3/14/1989,2/24/2021,,HR,HR Manager,744241,Average
EMP0444,Neha,Gupta,Female,West Bengal,Kolkata,Diploma,5/27/1994,11/10/2022,,Finance,Financial Analyst,543212,Needs Improvement
EMP0445,Rahul,Malhotra,Male,Karnataka,Bengaluru,10+2,3/2/2001,1/10/2018,,Operations,Operations Manager,1147904,Needs Improvement
EMP0446,Karan,Gupta,Male,Karnataka,Mysuru,10+2,12/17/1988,9/23/2019,12/31/2025,HR,HR Manager,1073481,Needs Improvement
EMP0447,Ankit,Agarwal,Male,Telangana,Hyderabad,Post Graduate,3/22/1987,9/29/2022,,IT,Software Engineer,1103350,Average
EMP0448,Kavya,Verma,Female,West Bengal,Kolkata,Graduate,2/5/1993,1/15/2019,,Operations,Operations Manager,610857,Excellent
EMP0449,Pooja,Verma,Female,Gujarat,Ahmedabad,Diploma,7/3/2002,3/11/2018,,Finance,Financial Analyst,1062378,Needs Improvement
EMP0450,Aditya,Kumar,Male,Madhya Pradesh,Bhopal,Post Graduate,3/3/1999,8/16/2016,,Marketing,SEO Specialist,692306,Needs Improvement
EMP0451,Aditya,Verma,Male,Karnataka,Mysuru,Diploma,1/13/1992,7/21/2018,,Marketing,SEO Specialist,884792,Needs Improvement
EMP0452,Siddharth,Patel,Male,Gujarat,Surat,Post Graduate,10/2/1988,1/23/2017,4/27/2018,HR,HR Executive,944180,Average
EMP0453,Aditya,Mehta,Male,Karnataka,Mysuru,10+2,2/22/1987,9/19/2015,,Operations,Operations Executive,277645,Needs Improvement
EMP0454,Sneha,Verma,Female,Delhi,New Delhi,Diploma,11/22/1986,5/6/2022,,Finance,Accountant,509414,Average
EMP0455,Riya,Gupta,Female,Karnataka,Bengaluru,10+2,10/15/1985,6/10/2022,,Finance,Financial Analyst,739887,Average
EMP0456,Aditi,Patel,Female,Karnataka,Bengaluru,Post Graduate,2/26/1999,5/26/2023,12/31/2025,Operations,Operations Manager,798887,Average
EMP0457,Neha,Patel,Female,Telangana,Hyderabad,10+2,11/29/1994,6/15/2018,,Sales,Sales Manager,413281,Average
EMP0458,Aarav,Sharma,Male,Telangana,Hyderabad,Graduate,6/8/1991,4/5/2020,,IT,QA Engineer,765827,Needs Improvement
EMP0459,Ankit,Sharma,Male,Rajasthan,Udaipur,Diploma,11/15/2002,1/30/2015,3/24/2022,Finance,Accountant,681736,Needs Improvement
EMP0460,Anjali,Mehta,Female,Karnataka,Mysuru,Post Graduate,12/13/1989,12/13/2017,,Sales,Sales Executive,791704,Average
EMP0461,Ankit,Jain,Male,Uttar Pradesh,Lucknow,Diploma,7/15/1986,1/17/2017,,Finance,Accountant,917830,Needs Improvement
EMP0462,Isha,Patel,Female,Uttar Pradesh,Lucknow,Diploma,3/11/1992,3/21/2015,,IT,QA Engineer,273205,Good
EMP0463,Arjun,Agarwal,Male,Uttar Pradesh,Noida,Post Graduate,4/23/2001,2/3/2015,9/13/2018,IT,Software Engineer,265440,Needs Improvement
EMP0464,Karan,Singh,Male,Rajasthan,Udaipur,Post Graduate,5/1/1993,3/14/2020,,Finance,Accountant,1134522,Good
EMP0465,Vivaan,Agarwal,Male,Rajasthan,Jaipur,Post Graduate,1/27/1989,2/26/2017,,Sales,Sales Executive,377885,Good
EMP0466,Anjali,Patel,Female,Tamil Nadu,Chennai,Diploma,5/4/1995,3/31/2023,4/18/2025,Operations,Operations Executive,745793,Needs Improvement
EMP0467,Ankit,Singh,Male,Karnataka,Bengaluru,10+2,9/7/1990,5/25/2020,,Finance,Accountant,627934,Excellent
EMP0468,Karan,Verma,Male,Tamil Nadu,Coimbatore,Graduate,5/4/1985,11/16/2016,,Operations,Operations Executive,665035,Good
EMP0469,Aarav,Sharma,Male,Madhya Pradesh,Bhopal,Diploma,5/1/1993,8/24/2023,,HR,HR Executive,774203,Excellent
EMP0470,Isha,Singh,Female,Maharashtra,Mumbai,Graduate,6/17/1999,9/22/2016,,IT,Software Engineer,761540,Good
EMP0471,Priya,Jain,Female,Gujarat,Surat,Diploma,6/24/1985,9/24/2022,,Finance,Accountant,512874,Excellent
EMP0472,Kavya,Patel,Female,Telangana,Hyderabad,Post Graduate,4/4/1989,5/10/2021,,Operations,Operations Manager,589403,Needs Improvement
EMP0473,Siddharth,Malhotra,Male,Telangana,Hyderabad,10+2,11/30/1996,9/26/2016,,Finance,Financial Analyst,817915,Average
EMP0474,Riya,Sharma,Female,Telangana,Hyderabad,Diploma,6/3/1985,12/13/2021,,Operations,Operations Executive,586272,Excellent
EMP0475,Aditi,Kumar,Female,Tamil Nadu,Coimbatore,Diploma,10/2/1998,3/5/2018,,Sales,Sales Manager,365830,Excellent
EMP0476,Sneha,Verma,Female,Maharashtra,Mumbai,Diploma,9/14/1985,4/7/2017,,Sales,Sales Executive,353550,Excellent
EMP0477,Nisha,Kumar,Female,West Bengal,Kolkata,10+2,3/21/1993,6/23/2017,,Marketing,Marketing Executive,263721,Good
EMP0478,Kavya,Verma,Female,West Bengal,Kolkata,Graduate,7/8/1997,5/4/2023,,Finance,Accountant,1113652,Average
EMP0479,Sneha,Sharma,Female,Delhi,New Delhi,10+2,11/4/1989,10/28/2020,,IT,QA Engineer,492239,Needs Improvement
EMP0480,Karan,Mehta,Male,Telangana,Hyderabad,Diploma,7/11/1997,5/27/2023,,Sales,Sales Executive,1053506,Average
EMP0481,Riya,Kumar,Female,Delhi,New Delhi,Diploma,5/3/1997,7/3/2019,,Finance,Accountant,809835,Needs Improvement
EMP0482,Neha,Singh,Female,Telangana,Hyderabad,Graduate,4/1/1994,7/28/2023,,Sales,Sales Manager,887967,Good
EMP0483,Nisha,Jain,Female,Tamil Nadu,Coimbatore,Graduate,1/28/1993,1/28/2020,,Sales,Sales Executive,1011594,Excellent
EMP0484,Ankit,Malhotra,Male,Maharashtra,Nagpur,Diploma,10/9/1991,1/27/2015,,HR,HR Executive,1147287,Average
EMP0485,Aarav,Agarwal,Male,Telangana,Hyderabad,10+2,11/6/1985,2/29/2020,,HR,HR Executive,527860,Average
EMP0486,Nisha,Mehta,Female,Tamil Nadu,Coimbatore,Graduate,1/23/1987,5/25/2021,12/31/2025,Operations,Operations Executive,1019933,Excellent
EMP0487,Priya,Patel,Female,Karnataka,Mysuru,10+2,5/9/1998,3/15/2022,,IT,QA Engineer,1097607,Needs Improvement
EMP0488,Aditya,Sharma,Male,Gujarat,Surat,Post Graduate,5/6/1994,9/24/2024,,HR,HR Executive,914678,Needs Improvement
EMP0489,Vivaan,Agarwal,Male,Telangana,Hyderabad,Graduate,2/10/1997,5/2/2021,1/4/2024,Finance,Accountant,410639,Excellent
EMP0490,Anjali,Patel,Female,Madhya Pradesh,Indore,Diploma,9/9/1994,4/1/2018,,HR,HR Executive,602497,Excellent
EMP0491,Kavya,Malhotra,Female,Maharashtra,Nagpur,Post Graduate,11/21/1990,12/15/2015,,Operations,Operations Manager,1061414,Good
EMP0492,Rohan,Patel,Male,Telangana,Hyderabad,Post Graduate,11/13/1993,4/25/2022,12/31/2025,HR,HR Executive,504085,Excellent
EMP0493,Siddharth,Kumar,Male,Gujarat,Ahmedabad,10+2,1/25/2000,8/22/2019,,Finance,Financial Analyst,449742,Average
EMP0494,Neha,Malhotra,Female,Maharashtra,Pune,Diploma,11/4/1992,11/29/2021,,Operations,Operations Executive,711859,Excellent
EMP0495,Aman,Mehta,Male,Gujarat,Ahmedabad,10+2,7/10/1987,4/18/2023,,HR,HR Executive,1160952,Average
EMP0496,Aarav,Singh,Male,Delhi,New Delhi,Post Graduate,7/27/1995,4/4/2015,12/23/2019,HR,HR Executive,463701,Average
EMP0497,Aditi,Patel,Female,Madhya Pradesh,Indore,10+2,6/13/1993,7/15/2021,,IT,Data Analyst,428593,Excellent
EMP0498,Ankit,Mehta,Male,Madhya Pradesh,Bhopal,10+2,6/6/1995,5/5/2022,,IT,Data Analyst,942451,Average
EMP0499,Neha,Verma,Female,Maharashtra,Pune,Post Graduate,3/9/1990,4/9/2019,,Marketing,Marketing Executive,1197778,Average
EMP0500,Kavya,Malhotra,Female,Telangana,Hyderabad,Diploma,6/18/1989,8/12/2020,,Operations,Operations Executive,291683,Good
EMP0501,Sneha,Agarwal,Female,Gujarat,Surat,Post Graduate,9/12/2001,10/5/2016,,Finance,Financial Analyst,622640,Average
EMP0502,Aman,Jain,Male,Uttar Pradesh,Noida,Graduate,9/7/1993,12/26/2024,,Operations,Operations Manager,486540,Good
EMP0503,Priya,Kumar,Female,Karnataka,Bengaluru,Post Graduate,9/5/1996,8/9/2022,12/31/2025,Marketing,Marketing Executive,687605,Good
EMP0504,Nisha,Gupta,Female,Rajasthan,Udaipur,Graduate,1/28/1995,1/29/2021,7/22/2023,HR,HR Executive,859254,Good
EMP0505,Rohan,Agarwal,Male,Telangana,Hyderabad,Post Graduate,4/10/2002,8/17/2016,,HR,HR Manager,321108,Excellent
EMP0506,Rahul,Singh,Male,Karnataka,Bengaluru,Graduate,4/15/1994,8/12/2019,,Sales,Sales Manager,409338,Good
EMP0507,Arjun,Gupta,Male,Karnataka,Bengaluru,Graduate,8/2/1998,5/11/2021,12/31/2025,HR,HR Executive,492129,Excellent
EMP0508,Neha,Verma,Female,West Bengal,Kolkata,Post Graduate,12/20/2000,4/14/2022,,HR,HR Manager,765318,Needs Improvement
EMP0509,Rohan,Gupta,Male,Tamil Nadu,Chennai,10+2,3/2/1994,7/29/2023,,Finance,Financial Analyst,483365,Good
EMP0510,Karan,Verma,Male,Karnataka,Mysuru,Post Graduate,6/5/2000,8/23/2018,10/9/2024,HR,HR Manager,674533,Excellent
EMP0511,Isha,Kumar,Female,Gujarat,Surat,10+2,9/5/1996,3/23/2016,4/15/2022,Sales,Sales Executive,1170418,Good
EMP0512,Sneha,Jain,Female,Rajasthan,Jaipur,Post Graduate,7/30/1996,8/1/2023,12/31/2025,IT,Software Engineer,555323,Needs Improvement
EMP0513,Anjali,Agarwal,Female,Uttar Pradesh,Lucknow,Diploma,6/23/1994,4/20/2018,,IT,QA Engineer,792081,Good
EMP0514,Riya,Patel,Female,Delhi,New Delhi,Diploma,6/20/2002,7/25/2021,,HR,HR Manager,683648,Average
EMP0515,Riya,Sharma,Female,Karnataka,Mysuru,Diploma,3/14/1995,1/5/2016,,Finance,Accountant,1003270,Excellent
EMP0516,Aditya,Verma,Male,West Bengal,Kolkata,10+2,10/1/1996,12/7/2022,,Marketing,Marketing Executive,647073,Needs Improvement
EMP0517,Vivaan,Gupta,Male,Gujarat,Ahmedabad,Diploma,3/30/1988,1/2/2017,,Sales,Sales Manager,574553,Needs Improvement
EMP0518,Ankit,Gupta,Male,Delhi,New Delhi,Diploma,1/29/1985,12/25/2021,,IT,Data Analyst,771800,Needs Improvement
EMP0519,Aditi,Sharma,Female,Madhya Pradesh,Bhopal,Diploma,11/12/1989,8/8/2021,,Sales,Sales Manager,713339,Excellent
EMP0520,Isha,Malhotra,Female,Maharashtra,Mumbai,Graduate,11/26/1998,1/18/2022,12/31/2025,HR,HR Executive,443818,Good
EMP0521,Vivaan,Singh,Male,Maharashtra,Mumbai,10+2,12/18/1999,6/25/2021,12/31/2025,Finance,Financial Analyst,341962,Excellent
EMP0522,Arjun,Kumar,Male,Karnataka,Bengaluru,Graduate,9/16/1998,5/31/2022,,Operations,Operations Executive,727456,Average
EMP0523,Vivaan,Verma,Male,Uttar Pradesh,Lucknow,Graduate,7/2/1993,3/13/2024,,Sales,Sales Executive,557057,Needs Improvement
EMP0524,Rohan,Verma,Male,Uttar Pradesh,Lucknow,Post Graduate,10/7/1996,5/9/2017,,Operations,Operations Executive,364611,Excellent
EMP0525,Kavya,Malhotra,Female,Uttar Pradesh,Lucknow,Graduate,10/29/1990,11/22/2020,,Operations,Operations Manager,386014,Needs Improvement
EMP0526,Sneha,Patel,Female,West Bengal,Kolkata,Diploma,11/22/2000,4/4/2018,,IT,Software Engineer,275151,Needs Improvement
EMP0527,Arjun,Mehta,Male,Madhya Pradesh,Bhopal,Post Graduate,1/8/1986,9/29/2018,,Operations,Operations Executive,261846,Good
EMP0528,Aditya,Agarwal,Male,Uttar Pradesh,Lucknow,10+2,7/22/1987,9/10/2022,,Finance,Financial Analyst,1009584,Excellent
EMP0529,Rahul,Mehta,Male,Gujarat,Surat,Post Graduate,8/24/1995,12/10/2023,,Marketing,Marketing Executive,754884,Good
EMP0530,Riya,Jain,Female,Gujarat,Surat,Post Graduate,8/28/2001,8/18/2015,,Finance,Financial Analyst,832145,Excellent
EMP0531,Karan,Malhotra,Male,Gujarat,Surat,10+2,5/8/1988,2/22/2018,6/29/2019,Finance,Financial Analyst,906944,Good
EMP0532,Nisha,Malhotra,Female,Rajasthan,Jaipur,10+2,7/19/2002,6/6/2023,,Marketing,SEO Specialist,994321,Excellent
EMP0533,Aditya,Patel,Male,Tamil Nadu,Coimbatore,Post Graduate,8/9/2003,5/24/2018,10/25/2021,Operations,Operations Manager,433514,Excellent
EMP0534,Neha,Sharma,Female,Tamil Nadu,Chennai,Post Graduate,5/8/1996,4/13/2015,,Operations,Operations Executive,449451,Average
EMP0535,Kavya,Jain,Female,Uttar Pradesh,Lucknow,Diploma,4/5/2002,10/10/2024,12/31/2025,Operations,Operations Executive,465154,Excellent
EMP0536,Riya,Kumar,Female,Telangana,Hyderabad,10+2,12/23/1991,6/30/2015,,IT,Data Analyst,739554,Excellent
EMP0537,Arjun,Jain,Male,Uttar Pradesh,Noida,Graduate,5/1/1999,5/9/2017,12/13/2021,HR,HR Executive,550487,Average
EMP0538,Aditi,Singh,Female,West Bengal,Kolkata,Graduate,5/8/1988,10/7/2016,,IT,Software Engineer,903205,Excellent
EMP0539,Karan,Jain,Male,Gujarat,Surat,Graduate,3/5/1988,11/25/2022,,Operations,Operations Executive,429594,Excellent
EMP0540,Ankit,Malhotra,Male,Gujarat,Surat,10+2,12/2/1987,4/29/2015,8/8/2021,Marketing,Marketing Executive,361072,Needs Improvement
EMP0541,Vivaan,Verma,Male,Rajasthan,Udaipur,Diploma,10/21/2000,9/7/2021,12/31/2025,Marketing,SEO Specialist,896253,Average
EMP0542,Ankit,Singh,Male,Tamil Nadu,Chennai,Post Graduate,9/26/1997,6/23/2016,7/8/2018,Marketing,SEO Specialist,351987,Needs Improvement
EMP0543,Ankit,Patel,Male,West Bengal,Kolkata,Diploma,3/23/1988,8/28/2024,12/31/2025,Finance,Financial Analyst,661122,Good
EMP0544,Priya,Singh,Female,West Bengal,Kolkata,10+2,6/20/1986,4/30/2020,,Finance,Financial Analyst,733646,Good
EMP0545,Ankit,Singh,Male,Madhya Pradesh,Indore,10+2,2/6/1994,3/2/2024,12/31/2025,Finance,Accountant,1080924,Average
EMP0546,Aditi,Patel,Female,Rajasthan,Udaipur,Diploma,12/5/1998,9/25/2017,,HR,HR Manager,652460,Excellent
EMP0547,Nisha,Kumar,Female,Rajasthan,Udaipur,Diploma,11/18/1988,6/7/2022,,Marketing,SEO Specialist,369876,Needs Improvement
EMP0548,Priya,Jain,Female,Delhi,New Delhi,Diploma,11/29/1991,7/21/2019,5/1/2021,Operations,Operations Executive,968807,Needs Improvement
EMP0549,Priya,Patel,Female,Maharashtra,Mumbai,Diploma,4/30/2003,7/23/2016,1/26/2024,Marketing,Marketing Executive,1043853,Good
EMP0550,Rohan,Patel,Male,Telangana,Hyderabad,Post Graduate,10/22/1998,6/25/2021,,HR,HR Executive,964622,Average
EMP0551,Ankit,Kumar,Male,Gujarat,Ahmedabad,10+2,9/19/1998,9/21/2020,12/31/2025,HR,HR Manager,315442,Average
EMP0552,Aditi,Sharma,Female,Maharashtra,Nagpur,Graduate,6/18/1987,8/28/2024,12/31/2025,IT,Software Engineer,702686,Needs Improvement
EMP0553,Priya,Kumar,Female,Rajasthan,Udaipur,Post Graduate,3/24/1997,5/15/2017,4/24/2020,Sales,Sales Executive,447370,Needs Improvement
EMP0554,Neha,Kumar,Female,Karnataka,Mysuru,Diploma,1/6/1988,2/17/2015,,Marketing,Marketing Executive,400990,Needs Improvement
EMP0555,Aditya,Gupta,Male,Rajasthan,Udaipur,Post Graduate,12/24/1998,1/6/2017,,Operations,Operations Manager,828866,Needs Improvement
EMP0556,Anjali,Singh,Female,Tamil Nadu,Chennai,Post Graduate,7/24/1998,1/31/2015,7/25/2022,Sales,Sales Executive,996722,Average
EMP0557,Pooja,Jain,Female,Madhya Pradesh,Bhopal,10+2,11/7/1985,5/16/2021,,Marketing,SEO Specialist,368661,Needs Improvement
EMP0558,Aditya,Gupta,Male,Telangana,Hyderabad,Post Graduate,8/5/1996,11/17/2015,,Operations,Operations Executive,507143,Needs Improvement
EMP0559,Nisha,Agarwal,Female,Madhya Pradesh,Indore,Graduate,12/31/1996,9/24/2023,,Sales,Sales Manager,787566,Needs Improvement
EMP0560,Nisha,Singh,Female,Rajasthan,Udaipur,Graduate,6/28/1991,11/17/2016,4/10/2018,Marketing,SEO Specialist,1012285,Average
EMP0561,Vivaan,Patel,Male,Madhya Pradesh,Indore,10+2,9/21/1999,4/10/2018,,IT,Data Analyst,758307,Excellent
EMP0562,Rohan,Jain,Male,Delhi,New Delhi,Graduate,12/22/1987,11/27/2021,12/31/2025,Finance,Financial Analyst,264892,Excellent
EMP0563,Isha,Gupta,Female,Madhya Pradesh,Indore,Post Graduate,4/18/1993,1/22/2024,,Finance,Accountant,758473,Good
EMP0564,Sneha,Sharma,Female,Gujarat,Ahmedabad,Diploma,5/11/1998,3/19/2024,,Sales,Sales Manager,1057789,Needs Improvement
EMP0565,Aman,Patel,Male,Karnataka,Bengaluru,Graduate,3/22/1986,3/15/2022,,IT,Software Engineer,425741,Needs Improvement
EMP0566,Aditi,Mehta,Female,Rajasthan,Udaipur,Post Graduate,11/22/1990,8/17/2016,,Sales,Sales Executive,552820,Needs Improvement
EMP0567,Anjali,Singh,Female,Telangana,Hyderabad,10+2,12/1/1996,2/23/2022,,Sales,Sales Manager,601238,Average
EMP0568,Siddharth,Verma,Male,Uttar Pradesh,Lucknow,Post Graduate,5/5/2002,7/28/2022,12/31/2025,Marketing,Marketing Executive,795209,Average
EMP0569,Rahul,Singh,Male,Telangana,Hyderabad,10+2,8/28/2003,10/6/2015,,Sales,Sales Executive,800779,Excellent
EMP0570,Riya,Singh,Female,Tamil Nadu,Coimbatore,Graduate,5/1/1989,5/20/2015,,Operations,Operations Executive,309645,Good
EMP0571,Isha,Verma,Female,Delhi,New Delhi,Diploma,6/7/1993,5/12/2022,12/31/2025,HR,HR Executive,979445,Good
EMP0572,Siddharth,Agarwal,Male,West Bengal,Kolkata,Post Graduate,3/15/1991,8/18/2023,,Marketing,SEO Specialist,519836,Good
EMP0573,Vivaan,Kumar,Male,Rajasthan,Udaipur,10+2,10/17/1990,2/12/2024,,HR,HR Manager,322769,Needs Improvement
EMP0574,Karan,Malhotra,Male,Rajasthan,Jaipur,Post Graduate,6/8/1987,8/12/2016,,Sales,Sales Executive,893790,Excellent
EMP0575,Riya,Agarwal,Female,Delhi,New Delhi,10+2,7/31/1986,5/29/2021,3/20/2025,Sales,Sales Executive,1190061,Needs Improvement
EMP0576,Rohan,Sharma,Male,Maharashtra,Nagpur,Post Graduate,12/23/1990,9/12/2016,,Sales,Sales Executive,790418,Needs Improvement
